评论者id,简介,学校id,类型,最高学历,关注数,粉丝数,贴子数,回复数,评论数,学习时长
1483304438,,,1,5,0,0,0,0,0,2413
1478773500,,,1,5,0,0,0,7,0,1120
1014167617,,,1,5,0,0,0,9,0,3955
1493812270,,,1,5,0,0,0,9,0,707
1475145514,,,1,5,3,0,0,9,0,8342
1478417926,,,1,5,0,0,0,7,0,328
1475743669,,,1,5,0,0,0,0,0,2380
1447111688,,,1,5,0,0,0,0,0,344
1482773526,,,1,5,1,0,0,12,0,4674
1482896240,因光而遇，追光而去,,1,3,0,0,0,1,0,3352
1489899783,,,1,5,0,0,0,5,0,466
1491881594,,,1,3,0,0,0,1,0,694
1482895909,,,1,5,0,0,0,8,0,1007
1482776975,,,1,0,0,0,0,10,0,4275
1482762149,,,1,5,1,0,0,8,0,2840
1483083346,,,1,5,0,0,0,0,0,580
1479256270,总有地上的生灵，敢于直面雷霆的威光,,1,5,0,0,0,8,0,1813
1482672144,祖公爱学习,,1,5,0,0,0,11,0,2181
1483082006,,,1,5,1,0,0,8,0,1915
1483057267,,,1,5,1,0,0,0,0,432
1482766127,,,1,5,0,0,0,7,0,302
1483087698,,,1,5,0,0,0,0,0,304
1484849308,,,1,5,0,0,0,6,0,1099
1490888178,加油,,1,5,0,0,0,7,0,34
1483081619,,,1,5,0,0,0,0,0,463
1483016490,,,1,5,0,0,0,7,0,1715
1146971463,,,1,3,0,0,0,9,0,2073
1482989413,,,1,5,0,0,0,8,0,350
1493023982,,,1,5,0,0,0,0,0,199
1483136867,,,1,3,0,0,0,8,0,546
1497044566,,,1,5,0,0,0,8,0,3699
1478432054,,,1,,0,0,0,5,0,165
1482803363,,,1,,0,0,0,12,0,833
1490135279,,,1,5,0,0,0,0,0,1104
1497265912,,,1,5,0,0,0,0,0,35
1499433491,,,1,5,0,0,0,0,0,300
1493935207,,,1,5,0,0,0,6,0,2115
1483193667,满怀希望所向披靡,,1,5,0,0,2,22,0,448
1483119003,嗯,,1,5,0,0,0,7,0,2138
1483373544,,,1,0,0,0,0,8,0,966
1481438346,,,1,5,0,0,0,0,0,1429
1483455571,,,1,5,0,0,0,1,0,21
1497113070,,,1,5,0,0,0,9,0,706
1482927771,,,1,5,0,0,0,1,0,610
1483379415,,,1,5,0,0,1,8,0,523
1489766504,心有猛虎，细嗅蔷薇,,1,5,0,0,0,0,0,4013
1483426474,,,1,5,0,0,0,12,0,1190
1479296935,瑶林玉树,,1,5,0,0,0,10,0,435
1482999445,,,1,5,0,0,0,9,0,2220
1496655257,,,1,5,0,0,0,6,0,361
1486209864,大学生,,1,5,1,0,0,2,0,91
1496555435,,,1,5,0,0,0,0,0,332
1483199255,,,1,,0,0,0,7,0,743
1496575438,⁽⁽ଘ( ˙꒳˙ )ଓ⁾⁾,,1,5,0,0,0,1,0,2914
1456967679,,,1,5,0,0,0,8,0,1446
1483722026,,,1,0,0,0,0,1,0,480
1484661127,,,1,5,0,0,0,0,0,1116
1473427362,,,1,3,0,0,0,9,0,720
1483083466,星空剪影,,1,5,0,0,0,12,0,325
1462657301,阿米,,1,5,0,0,0,17,0,1497
1496473493,,,1,3,0,0,0,11,0,209
1500726162,,,1,5,0,0,0,0,0,892
1482764086,,,1,5,0,0,0,9,0,1080
1482823167,,,1,,0,0,0,9,0,3489
1389508480,,,1,5,0,0,0,8,0,4352
1483263127,,,1,0,0,0,0,8,0,1097
1482990312,荣耀，别做信仰的句号。,,1,5,0,0,0,1,0,8261
1482958197,,,1,5,0,0,0,26,0,1247
1485155560,,,1,5,0,0,0,8,0,239
1496208251,学习心理 去做懂王,,1,5,0,0,0,8,0,311
1496633964,,,1,5,0,0,0,14,0,337
1484669463,,,1,3,0,0,0,2,0,432
1474918021,,,1,5,0,0,0,3,0,5
1490520712,,,1,5,0,0,0,6,0,348
1482738273,,,1,5,0,0,0,8,0,102
1496625712,,,1,0,0,0,0,8,0,101
1483120756,,,1,,0,0,0,8,0,762
1491428439,,,1,5,0,0,0,22,0,1613
1494759634,,,1,5,0,0,0,9,0,16
1486732823,,,1,0,0,0,0,12,0,986
1480258995,,,1,5,0,0,0,8,0,121
1484087310,,,1,5,0,0,0,13,0,1388
1482975942,,,1,5,0,0,0,13,0,1576
1475497100,,,1,,0,0,0,2,0,250
1482807008,,,1,5,0,0,0,8,0,1272
1480549386,,,1,5,0,0,0,8,0,511
1483261913,,,1,5,0,0,0,0,0,311
1482994866,,,1,3,0,0,0,5,0,978
1482864988,,,1,5,0,0,0,8,0,205
1503094375,,,1,5,0,0,0,1,0,67
1483456688,,,1,5,0,0,0,11,0,266
1483544330,,,1,5,0,0,0,9,0,2874
1476034415,,,1,5,0,0,0,9,0,886
1483216638,,,1,3,0,0,0,10,0,4215
1480387425,,,1,,0,0,0,13,0,412
1493947584,,,1,5,0,0,0,0,0,448
1496641771,,,1,3,0,0,0,1,0,605
1480455400,,,1,5,0,0,0,8,0,846
1456714993,不忘初心，方得始终。,,1,5,0,0,0,8,0,6771
1482949990,,,1,5,0,0,0,0,0,3651
1483458167,good  beter  best,,1,5,0,0,0,7,0,254
1483170989,,,1,5,0,0,0,9,0,824
1483143943,,,1,3,0,0,0,8,0,388
1483158194,,,1,5,0,0,0,8,0,564
1491694374,,,1,3,0,0,0,9,0,328
1483114290,,,1,3,0,0,0,8,0,359
1496293303,,,1,5,0,0,0,0,0,95
1482976501,,,1,3,0,0,0,8,0,1903
1482721188,,,1,5,0,0,0,10,0,2568
1496572607,,,1,5,0,0,0,7,0,87
1486374565,,,1,5,0,0,0,2,0,1865
1450999689,,,1,0,0,0,0,14,0,1153
1483382886,,,1,,0,0,0,8,0,468
1500646645,,,1,5,0,0,0,8,0,296
1496556303,"你会被淹没吗？除非你就此沉沦!
两袖清风，怎敢入繁华：
一生清贫，怎敢误佳人。",,1,5,0,0,0,9,0,1080
1484089230,,,1,5,0,0,0,8,0,1564
1482075789,,,1,5,0,0,0,35,0,583
1483090595,,,1,5,0,0,0,8,0,248
1483104574,,,1,5,0,0,0,7,0,305
1397521877,,,1,3,1,0,0,16,0,566
1484079646,,,1,5,0,0,0,8,0,333
1477942402,四川大学电气工程学院王岳雄2021141440323,,1,5,0,0,0,0,0,578
1412278143,,,1,5,0,0,0,7,0,5466
1483084132,,,1,5,0,0,0,8,0,596
1483091339,,,1,3,0,0,0,8,0,249
1483179672,,,1,5,0,0,0,17,0,2117
1481502451,,,1,3,0,0,0,7,0,2585
1484304000,,,1,5,0,0,0,2,0,531
1482350587,这里什么也没有,,1,5,0,0,0,8,0,6585
1493152430,马佰万,,1,5,0,0,0,10,0,1054
1483287686,,,1,5,0,0,0,6,0,1596
1478469284,,,1,5,0,0,0,0,0,667
1483465286,,,1,3,0,0,0,9,0,1444
1482320474,,,1,5,0,0,0,6,0,5571
1481564432,求其上，得起中；求其中，得其下；求其下，得其无！,,1,5,0,0,0,31,0,11437
1475744058,,,1,3,1,0,0,8,0,1648
1483259430,,,1,5,2,0,0,8,0,332
1492372762,,,1,5,0,0,0,8,0,6084
1482988492,,,1,,0,0,0,5,0,273
1502301407,,,1,5,0,0,0,8,0,414
1483462810,我最棒！,,1,5,0,0,0,8,0,1680
1493411469,,,1,3,1,0,0,8,0,240
1489344909,,,1,5,0,0,0,9,0,4241
1477398999,,,1,,0,0,0,10,0,173
1485523285,这个人不懒，写了签名,,1,5,0,0,0,8,0,4413
1483243562,,,1,5,0,0,0,8,0,917
1482066795,,,1,5,0,0,0,8,0,1153
1500639520,,,1,5,0,0,0,10,0,251
1479564494,匆匆,,1,5,2,0,0,8,0,462
1481123564,,,1,5,2,0,2,9,0,1774
1490781920,,,1,5,0,0,0,17,0,397
1483085940,好,,1,5,0,0,0,7,0,366
1490609917,,,1,3,0,0,0,8,0,1989
1388016557,请PSGLGD挑选英雄,,1,5,0,0,0,14,0,902
1459605802,,,1,5,0,0,0,8,0,3706
1496213138,嘿嘿,,1,5,0,0,1,7,0,1470
1476709391,,,1,0,0,0,0,8,0,275
1478052970,,,1,0,0,0,0,2,0,327
1485472079,,,1,,0,0,0,8,0,3574
1483465289,,,1,5,0,0,0,7,0,530
1499329611,,,1,5,0,0,0,9,0,177
1496574536,,,1,5,0,0,0,9,0,5282
1456636035,,,1,5,1,0,0,9,0,1292
1396264614,,,1,5,1,0,0,2,0,1006
1483485172,,,1,,0,0,0,7,0,236
1483373703,,,1,3,0,0,0,8,0,58
1489256091,,,1,5,0,0,0,9,0,240
1396710386,,,1,5,0,0,0,73,0,1856
1496320141,han,,1,5,0,0,0,0,0,96
1482873530,我坚信宇宙星河浪漫，人间点滴温暖都值得我前进，而努力对我的意义是，当好运来临时，我觉得我值得。,,1,5,0,0,0,0,0,713
1496226671,,,1,5,1,0,0,0,0,1741
1483140890,,,1,5,1,0,0,14,0,1686
1482946449, ,,1,5,0,0,0,8,0,3654
1483081574,,,1,3,0,0,0,8,0,267
1494044551,,,1,3,0,0,0,8,0,395
1483086838,,,1,3,0,0,1,7,0,1402
1502975467,,,1,5,0,0,0,9,0,81
1483077249,,,1,3,0,0,0,0,0,1236
1502400819,,,1,3,0,0,0,0,0,157
1473277613,,,1,5,0,0,0,8,0,4698
1483097319,,,1,5,0,0,0,2,0,912
1496338523,,,1,3,0,0,0,9,0,991
1483109540,,,1,5,0,0,0,5,0,690
1496475251,,,1,,0,0,1,8,0,876
1492757915,,,1,5,0,0,1,17,0,1108
1498805175,,,1,0,0,0,0,9,0,153
1483036608,,,1,3,0,0,0,0,0,1311
1484556550,无,,1,5,0,0,0,2,5,1176
1488603212,,,1,5,0,0,0,8,0,1191
1484072925,,,1,0,0,0,0,0,0,437
1483108881,,,1,3,1,0,1,10,0,216
1483770124,,,1,5,0,0,0,8,0,2281
1490853297,,,1,5,0,0,0,7,0,771
1496295922,,,1,5,0,0,0,12,0,418
1482980449,,,1,5,1,0,0,12,0,1811
1450378634,,,1,5,0,0,0,8,0,511
1482777212,,,1,5,1,0,0,8,0,2723
1490368540,,,1,5,0,0,0,8,0,143
1500666972,,,1,5,0,0,0,0,0,360
1496259814,,,1,5,0,0,0,0,0,151
1018484074,,,1,5,0,0,0,0,0,563
1476681939,,,1,5,0,0,0,9,0,141
1482387135,,,1,5,0,0,0,2,0,89
1482985019,,,1,0,0,0,0,0,0,1827
1496632604,,,1,5,0,0,0,10,0,645
1484359514,,,1,5,0,0,0,8,0,138
1482476563,只是一个学有余力的普通美女。,,1,5,0,0,0,10,0,596
1483110359,,,1,5,0,0,0,7,0,533
1483083337,！,,1,5,0,0,0,8,0,4952
1483500867,,,1,3,0,0,0,8,0,322
1481790768,,,1,5,0,0,0,0,0,949
1483543905,,,1,3,0,0,0,0,0,301
1484319648,,,1,5,0,0,0,9,0,276
1482204192,,,1,5,0,0,0,13,0,871
1484635917,,,1,3,0,0,0,4,0,213
1485464140,,,1,5,0,0,0,0,0,515
1452880004,,,1,3,1,0,1,34,2,11628
1483084152,,,1,5,0,0,0,10,0,462
1481591695,,,1,5,0,0,0,9,0,750
1484688902,,,1,3,0,0,0,8,0,367
1482736351,🈚️,,1,5,0,0,0,9,0,775
1482852932,,,1,5,0,0,0,8,0,809
1496649633,,,1,5,0,0,0,9,0,301
1477657909,,,1,5,0,0,0,7,0,1228
1483129779,,,1,5,0,0,0,48,0,892
1384993539,,,1,5,0,0,0,8,0,4995
1501220255,,,1,0,0,0,0,8,0,300
1486200692,,,1,5,0,0,0,4,0,762
1483426638,,,1,5,0,0,0,8,0,2129
1492192474,哈哈哈,,1,5,1,0,0,0,0,1287
1483642854,,,1,3,0,0,0,9,0,3732
1499104088,,,1,5,0,0,0,8,0,2831
1482224087,,,1,5,0,0,0,8,0,994
1483109818,,,1,3,0,0,0,13,0,1690
1496473404,,,1,0,0,0,0,8,0,852
1485678928,路见不平拔刀相助,,1,5,0,0,0,7,0,2960
1496296996,,,1,5,0,0,0,0,0,310
1496291593,,,1,5,0,0,0,8,0,993
1483086992,,,1,5,0,0,0,10,0,599
1442046194,,,1,5,0,0,0,16,0,1032
1483544294,,,1,5,0,0,0,3,0,824
1404486286,,,1,5,1,0,0,38,0,2927
1480583813,,,1,5,0,0,0,11,0,450
1480583813,,,1,5,0,0,0,11,0,450
1480583813,,,1,5,0,0,0,11,0,450
1480583813,,,1,5,0,0,0,11,0,450
1480583813,,,1,5,0,0,0,11,0,450
1480583813,,,1,5,0,0,0,11,0,450
1486204152,,,1,3,0,0,0,8,0,3405
1487771183,,,1,5,0,0,0,8,0,1713
1483756561,,,1,5,0,0,0,8,0,4685
1484702244,,,1,5,0,0,0,8,0,835
1482032195,,,1,5,1,0,0,9,0,803
1483634808,,,1,5,0,0,0,17,0,717
1482766703,四川大学2021级本科生,,1,5,0,0,0,7,0,768
1482766784,,,1,5,0,0,0,8,0,138
1482836198,,,1,5,0,0,0,8,0,716
1490948558,,,1,5,0,0,0,11,0,2
1491316597,,,1,5,0,0,0,8,0,168
1482771958,,,1,5,4,0,0,13,0,619
1476756060,,,1,5,0,0,0,12,0,1484
1483128637,,,1,,0,0,0,7,0,1079
1483262829,,,1,5,0,0,1,19,0,438
1478903019,,,1,5,0,0,1,9,0,1544
1484854269,,,1,5,0,0,0,1,0,209
1484869127,,,1,5,0,0,0,0,0,444
1483256760,,,1,5,0,0,0,3,0,446
1483126667,,,1,5,0,0,0,8,0,556
1490717212,,,1,5,0,0,0,8,0,311
1488892085,,,1,5,0,0,0,9,0,160
1484752914,,,1,5,0,0,0,8,0,369
1482882214,,,1,5,0,0,0,3,0,1244
1482882214,,,1,5,0,0,0,3,0,1244
1482882214,,,1,5,0,0,0,3,0,1244
1482882214,,,1,5,0,0,0,3,0,1244
1482882214,,,1,5,0,0,0,3,0,1244
1483084164,,,1,5,0,0,0,48,0,1590
1456106818,,,1,5,0,0,0,8,0,2110
1471189138,不论周围环境怎样，都不能忘记自身的成长。,,1,0,0,0,3,0,0,6366
1147148291,,,1,6,1,0,0,0,0,877
1470103808,,,1,4,0,0,1,144,0,2872
1384808245,,,1,6,0,0,0,0,0,334
1450378981,,,1,0,0,0,0,6,0,150
1448468097,,,1,6,0,0,0,3,0,307
1399291005,,,1,,0,0,18,119,0,2589
1414622521,,,1,5,0,0,0,28,0,2515
1390838528,,,1,5,0,0,0,46,0,3288
1399105572,,,1,6,0,0,0,41,0,9319
1397207966,,,1,5,0,0,45,97,0,1975
1399730143,,,1,5,0,0,0,34,0,7126
1413051959,,,1,5,0,0,0,33,0,7907
1418852884,,,1,5,0,0,0,26,0,999
1449446787,,,1,7,0,0,0,8,0,1357
1139495620,,,1,7,0,0,0,12,0,821
1448200081,,,1,6,0,0,0,6,0,667
1136533094,,,1,,0,0,0,9,0,795
1446833811,,,1,6,0,0,0,6,0,936
1398989845,,,1,5,0,0,65,59,0,11667
1144837019,,,1,6,1,0,0,32,0,151
1399297712,,,1,5,0,0,16,119,0,7402
1398949386,,,1,5,0,0,47,151,0,7294
1399058184,,,1,5,0,0,13,77,1,5071
1398967606,,,1,5,0,0,35,84,0,3651
1403513769,,,1,5,0,0,0,40,0,5837
1150904651,,,1,6,0,0,0,9,0,677
1447837642,,,1,6,0,0,0,0,0,387
1408030703,,,1,6,1,0,0,6,0,1257
1430209201,,,1,6,0,0,0,10,0,314
1449283512,,,1,6,0,0,0,6,0,594
1448107620,,,1,0,0,0,0,7,0,312
1448216819,,,1,6,0,0,0,0,0,165
1448161286,,,1,6,0,0,0,7,0,176
1449167194,,,1,6,0,0,0,8,0,159
1146570762,四川大学电气工程学院电子信息专业 2020级研究生,,1,6,0,0,0,8,0,3960
1398811342,,,1,5,0,0,46,87,0,6521
1414832268,,,1,5,0,0,0,36,0,1631
1392463949,,,1,5,0,0,0,26,0,5530
1404206327,,,1,5,0,0,0,28,0,5948
1395736365,,,1,6,0,0,0,7,0,804
1398991545,,,1,,0,0,0,5,0,4836
1398985704,,,1,5,0,0,0,123,0,2578
1022199133,,,1,5,0,0,6,39,0,1210
1398809005,,,1,5,0,0,29,105,0,11468
1399052815,,,1,5,0,0,29,99,0,5824
1147762908,,,1,6,0,0,0,0,0,502
1448680732,,,1,7,0,0,0,9,0,303
1448168916,,,1,6,0,0,0,7,0,1608
1385574531,,,1,6,0,0,0,9,0,351
1390971663,,,1,6,0,0,0,9,0,3454
1447848749,,,1,6,0,0,0,7,0,341
1448102684,,,1,0,0,0,0,5,0,26
1398928705,,,1,5,0,0,0,32,0,5484
1447916095,,,1,5,0,0,0,0,0,175
1398838811,,,1,5,0,0,0,41,0,8857
1398810683,,,1,5,0,0,0,33,0,1760
1398821113,,,1,5,0,0,0,35,0,3738
1398840627,,,1,3,0,0,0,46,0,7176
1135613877,,,1,,0,0,0,40,0,3744
1398901488,,,1,5,1,0,0,43,0,4569
1446894207,,,,,0,0,0,0,0,586
1444612224,迷路go go go,,1,3,0,0,0,0,0,48
1430993213,,,1,,0,0,0,9,0,831
1436403271,,,1,0,0,0,0,15,0,326
1439005677,,,1,0,0,0,0,0,0,19440
1436404861,贵阳幼儿师范专科学校,,1,5,0,0,1,8,0,465
1410863449,,,1,3,0,0,0,0,0,3838
1434773792,,,1,5,0,0,0,0,0,203
1427612914,,,1,0,0,0,0,26,0,523
4556852,,,2,5,0,0,0,0,0,918
1436178506,从事教育事业20多年，对工作兢兢业业，认认真真，成绩优秀。,,1,0,0,0,2,181,0,10909
1436398914,,,1,0,0,0,0,130,0,6380
1435609624,,,1,4,0,0,0,0,0,889
1410277227,,,2,,0,0,0,5,0,693
1425388392,,,1,,0,0,1,3,0,484
1386661873,,,1,5,0,0,0,26,0,1748
1410487837,,,1,,0,0,7,113,0,7220
1137141106,,,1,,0,0,0,0,0,1008
1410282898,,,2,5,0,0,3,30,1,1584
1410282898,,,2,5,0,0,3,30,1,1584
1401787203,,,2,,1,0,16,109,1,6567
1141091921,,,1,5,0,0,1,68,0,3980
1407836228,,,1,5,0,0,0,0,0,2750
1143538289,,,2,,0,0,0,9,0,4841
1148912680,,,2,3,0,0,0,7,0,19287
1399104677,,,1,5,0,0,0,20,0,753
1035598556,,,1,,0,0,0,83,0,8504
1404535333,,,2,,0,0,4,38,0,4447
1139005184,,,2,0,0,0,10,70,0,1571
1411761634,,,1,5,0,0,0,34,1,678
1413225942,,,,,0,0,70,17,0,2198
1412506392,,,,,0,0,0,0,0,29
1411519469,,,1,0,0,0,0,0,0,1189
1030852268,,,1,0,0,0,0,0,0,21194
1146495442,,,1,5,0,0,0,83,0,3948
1411663639,,,,,0,0,0,0,0,169
637414,,,2,,0,0,1,0,0,859
1146140390,,,1,0,0,0,3,28,0,5355
1146140390,,,1,0,0,0,3,28,0,5355
1142916715,,,2,0,0,0,7,148,0,3508
1024512180,,,2,,0,0,1,81,2,3836
1403049723,,,1,0,3,0,2,92,0,3273
1025494008,,,1,0,0,0,0,123,0,4566
1410540774,,,,,0,0,0,2,0,813
1410532718,,,2,,0,0,19,33,0,2469
1410520670,刘滋莲  聊城文苑初级中学在职教师,,2,0,0,0,4,72,0,4921
1410476336,,,1,5,0,0,0,40,0,7
1410444768,,,2,,0,0,5,9,0,3496
1410436360,,,1,0,0,0,0,0,0,1654
1410455443,,,,,0,0,0,0,0,0
1410319457,,,3,0,0,0,6,4,0,2361
1404534882,,,2,,0,0,17,40,0,9341
9845409,,,2,0,127,96,48,10309,2,855027
1409846332,爱孩子，爱语文，小学语文教师，兼学校心理咨询室工作。,,1,0,0,0,9,33,26,18760
1410030540,清醒温柔识趣,,,,0,0,3,0,0,111
1409886130,,,2,,0,0,0,5,0,2055
1409854504,,,,,0,0,0,0,0,0
1024870489,,,2,,0,0,1,146,0,4381
1149752498,,,1,0,1,1,4,122,2,10186
1031225453,,,1,5,3,1,1,52,0,8426
1422477183,,,1,,0,0,0,16,0,6217
1484768729,立志不坚，终不济事！,,1,4,0,0,0,19,0,3116
1024584242,,,3,0,0,0,0,1,0,1187
1444654704,,,1,5,0,0,0,4,0,3849
1482001812,,,1,5,0,0,2,0,0,1647
1485101070,,,1,4,0,0,3,0,0,51
1495958308,,,2,0,0,0,0,31,0,49
1490927165,,,1,4,0,0,1,6,0,0
1474059262,,,3,0,0,0,0,0,0,2600
1465452600,,,1,5,0,0,3,0,0,3123
1461494177,,,,,0,0,0,9,0,636
1459705345,卢秀娟,,2,0,2,0,3,118,0,8213
1135548893,,,1,5,0,0,0,8,0,2796
1139193493,,,3,5,1,0,3,188,6,6989
1470062400,,,1,5,0,0,0,28,0,6927
1146449739,,,1,4,0,0,27,73,0,1620
1458185084,,,,,0,0,0,5,0,591
1402537223,,,1,5,0,0,0,3,0,1599
1464052606,,,1,,0,0,0,3,0,6821
1404841545,,,2,,0,0,1,65,0,941
1387346908,,,1,,0,0,0,0,0,12149
1404145794,,,1,5,0,0,0,0,0,502
1406961022,,,1,5,0,0,0,0,0,1505
1404848631,,,1,5,0,0,0,68,0,1870
1404818974,,,1,5,1,0,0,12,1,3442
1399538572,,,1,5,0,0,1,10,0,2356
1430046772,本人是2020届毕业生，毕业于兰州财经大学陇桥学院。,,3,0,0,0,0,0,0,7190
1435445942,,,1,5,1,0,0,0,0,4529
1425368504,,,3,,0,0,4,61,0,3022
1146850473,,,1,5,0,0,0,0,0,7247
1035772176,学无止境，学海无涯！,,1,6,18,0,12,816,1,37234
1425947913,,,1,5,0,0,9,53,0,325
1432152209,,,1,5,0,0,0,60,0,21
1138874959,,,1,5,0,0,4,29,0,2009
1390336207,,,2,5,0,0,3,59,0,207
1403712958,,,1,6,0,0,0,29,0,945
1022619641,教育硕士，中国教育学会“特约观察员”，全国优秀教师，山西省模范教师，“三晋英才”，中国教育报“追光讲师”，全国“四项全能”教师，太原市优秀班主任，区学科带头人。,,2,0,4,0,2,241,0,7435
1401791068,,,1,5,0,0,0,45,0,2012
1401734011,,,1,5,0,0,1,4,0,1974
1402144307,,,1,5,0,0,0,4,0,2299
1429740851,,,1,5,0,0,0,0,0,1483
1412757942,,,2,,0,0,0,16,0,25
1137044050,,,1,5,0,0,0,68,0,1405
1406332897,,,2,0,0,0,4,61,0,11323
1410314851,,,1,,0,0,1,27,0,533
1137675905,,,1,5,0,0,2,56,0,3168
1401742712,,,1,5,0,0,0,14,0,4219
1411506628,,,1,5,0,0,1,8,0,2497
1401760948,,,1,5,0,0,0,0,0,523
1024657751,,,1,5,0,0,2,7,0,2146
1137027975,,,1,5,0,0,1,69,0,1242
1410200270,,,1,5,0,0,1,44,0,795
1147424266,社工1801 罗翔,,1,5,0,0,0,11,0,1064
1431802940,,,1,5,0,0,1,5,0,2889
1396720093,,,1,0,0,0,0,7,0,1094
1404263200,,,1,5,0,0,0,0,0,429
1413051099,,,1,5,0,0,0,9,0,362
1412755270,,,1,0,0,0,1,40,1,2283
1412785556,,,1,0,0,0,4,136,0,1305
1015744215,,,2,,0,0,3,73,0,1599
1015769764,,,2,,0,0,1,69,0,1649
1412459737,,,2,,0,0,0,32,1,2278
1410256344,,,1,5,0,0,1,71,0,8560
1412726069,从教31年。从事小学教育。,,2,,0,1,0,12,1,3267
7924866,,,2,0,0,0,1,57,0,4067
1431797155,,,1,5,0,0,0,36,0,448
1412540356,我是一名小学英语教师，善待每个孩子。低头看看自己的孩子，抬头看看别人的孩子。,,2,,0,0,18,97,47,1238
1432147061,,,2,,0,0,0,7,0,1102
1412753112,,,2,,0,0,0,45,0,772
1430322600,,,1,,0,0,1,167,0,6438
1413012507,,,2,,1,0,25,25,0,5838
1404756665,,,2,,0,0,0,36,0,1545
1432670228,,,1,,0,0,0,45,0,610
1135339054,,,2,5,0,0,2,47,0,1770
1385647129,,,2,0,0,0,0,74,0,1350
1415284877,就职于聊城市外国语学校,,1,0,0,0,0,31,0,1789
1410985590,,,2,,0,0,0,8,0,366
1428706908,,,2,,0,0,0,6,28,472
2018476,,,2,0,0,0,1,32,0,16723
1402530437,,,1,5,0,0,3,9,0,1844
1410312936,小学教师,,2,,1,0,1,19,0,2974
1430522381,,,1,5,1,0,0,33,0,537
1139403809,,,1,5,0,0,1,49,0,2478
1151179443,,,2,,0,0,4,46,2,2478
1147748240,,,2,0,0,0,1,20,0,2365
1402640427,,,1,5,0,0,0,62,0,1548
1137873366,乘风破浪会有时，直挂云帆济沧海！,,1,5,0,0,0,0,0,2893
1433067696,,,1,5,0,0,0,14,0,712
1402790490,,,1,5,0,0,0,5,0,3044
1139166792,,,2,5,0,0,1,25,0,470
1139255663,,,1,5,0,0,0,43,0,660
1432388153,,,1,5,0,0,0,10,0,442
1396689913,,,1,5,0,0,0,37,0,815
1386842634,,,1,5,0,0,0,37,0,1399
1148910454,,,2,,0,0,27,222,43,19026
1423864744,,,2,,0,0,0,64,0,1506
1146655753,,,2,,0,0,1,298,35,14234
1424632119,,,2,,0,0,0,31,0,1024
1402442378,哈哈！,,1,5,0,0,3,69,0,745
1136276907,,,1,5,0,0,0,73,1,3459
1431256054,,,2,0,0,0,1,87,2,3838
1137052225,,,1,5,0,0,0,4,0,29
1137058305,,,1,5,0,0,0,61,0,3424
1429007756,,,1,5,0,0,0,7,0,4209
1412537526,小学英语教师兼班主任,,1,0,0,0,1,74,0,3146
1139357762,,,1,5,0,0,0,127,0,1501
1141126790,,,1,5,0,0,0,33,0,2619
1425492320,,,2,,0,0,1,80,0,2640
1407349680,,,1,,0,0,0,33,0,2827
1142626106,,,2,0,0,0,2,24,0,1493
1430206915,,,1,5,0,0,1,34,0,1259
1139367221,,,1,5,0,0,0,130,0,2488
1430207693,,,,,0,0,0,27,0,1549
1137061920,生活不止眼前的苟且,,1,5,0,0,8,61,0,2971
1401631380,,,2,5,0,0,1,74,0,2069
1137435929,,,1,5,0,0,0,28,0,1126
1030847385,<p>加油</p>,1001240010,,,0,11,10,1,0,1719
1426507735,辉县市第一高级中学高中数学教师,,2,,0,0,0,189,0,11734
1404551462,,,2,,0,0,26,225,1,18174
1020081351,<p>徐萍 (1972-)， 女， 常州信息职业技术学院副教授； 从事大学英语教学二十多年； 在省级以上刊物发表论文三十余篇；常信院大学英语线上课程项目负责人；各类英语大赛优秀指导教师；华东赛区大学生英语辩论赛优秀评委；学院金讲台教师；学院最受欢迎教师。											</p>,1001240010,,,0,40,94,364,14,5408
1421813794,,,2,,0,0,0,48,0,1156
1416228416,,,1,5,0,0,0,0,0,2035
1401769981,,,1,,0,0,0,17,0,5496
1401773935,,,1,5,0,0,0,0,0,7108
1384832972,思而不学则殆,,1,5,0,0,0,5,0,6785
1405444672,,,2,,0,0,0,0,0,2616
1144922463,世上无难事，只要肯登攀,,2,0,0,0,5,81,3,4830
1390039683,,,1,4,0,0,0,0,0,1488
1147700114,,,2,,0,0,0,0,0,4342
1384042495,,,1,,0,0,0,1,0,3674
4600400,,,1,5,0,0,0,0,0,7616
1146654635,,,1,5,0,0,0,9,0,1345
1139200710,,,1,4,0,0,0,19,0,1713
1026559766,,,2,,0,0,2,54,0,480
1148812783,,,2,,0,0,0,4,0,462
1148567121,热爱心理学,,1,3,0,0,0,1,0,366
1015686841,安得促席，说彼平生。,,2,6,18,0,8,118,17,14160
1145237393,,,2,0,16,0,1,470,9,35279
1148438252,<p>语文教师。</p>,1001415001,,,0,0,0,0,0,378
5358094,江苏省盐城市大丰区西团初级中学道德与法治教师,,2,0,0,0,0,0,0,7595
1029028521,,,1,5,0,0,4,215,0,3687
1025068551,,,2,0,0,0,0,71,0,602
1137369856,,,2,0,0,18,10,6209,4,482780
1148923859,,,1,4,0,0,0,74,0,4128
1138021394,边草。边草。边草尽来兵老。,,1,0,0,0,1,92,0,5851
1147641129,,,2,,0,0,0,0,0,1585
1148435150,,,1,5,0,0,0,20,0,1114
1015800268,,,2,,1,0,0,0,0,1385
1147524679,,,1,4,0,0,1,4,0,404
1030057972,,,2,,0,0,0,1,0,585
1145059382,,,1,5,0,0,0,87,3,6360
