用户Id,关注数,粉丝数,关注的人,粉丝
1384578776,1,1,[1384847092],[1384847092]
1384532903,0,0,[],[]
1383561997,0,0,[],[]
1139636391,0,0,[],[]
1139822474,0,0,[],[]
1383391283,0,0,[],[]
1141878526,0,0,[],[]
1026592599,3,0,"[1015733610, 1138234763, 1036090014]",[]
1148618185,2,0,"[1024838473, 2675338]",[]
1145867665,0,0,[],[]
1146101110,0,0,[],[]
1024882986,0,0,[],[]
1022708777,0,0,[],[]
1030170721,0,0,[],[]
1141635790,0,0,[],[]
1024617505,1,0,[1015733610],[]
1025652880,1,0,[1028296679],[]
1139695182,0,0,[],[]
1020949394,0,0,[],[]
1135869058,0,0,[],[]
1034096945,0,0,[],[]
1022439864,0,0,[],[]
1030055254,1,1,[1144319175],[1144319175]
1030333000,0,0,[],[]
1134996319,0,0,[],[]
1024759743,0,0,[],[]
1029131279,0,0,[],[]
1031615363,0,0,[],[]
1025527630,0,0,[],[]
1016414296,1,0,[1036090014],[]
1521167942,0,0,[],[]
1525381651,0,0,[],[]
1449043119,0,0,[],[]
1525433573,0,0,[],[]
1432524631,0,0,[],[]
1525078675,0,0,[],[]
1431788743,0,0,[],[]
1472725619,0,0,[],[]
1447709747,0,0,[],[]
1510780433,0,0,[],[]
1398606715,0,0,[],[]
1384186864,1,0,[1017628023],[]
1493696358,1,0,[1472058999],[]
1516352799,0,0,[],[]
1436098742,0,0,[],[]
1385013781,0,0,[],[]
1525445567,0,0,[],[]
1147859664,0,0,[],[]
1469620480,0,0,[],[]
1397991622,0,0,[],[]
1407299975,0,0,[],[]
1465359848,0,0,[],[]
1438465613,0,0,[],[]
1438746098,0,0,[],[]
1387957564,1,0,[1015733610],[]
1414973316,0,0,[],[]
1142623933,0,0,[],[]
1142435385,0,0,[],[]
1474335449,0,0,[],[]
1503394839,0,0,[],[]
1469280241,0,0,[],[]
1032693191,3,0,"[1412298436, 1466436878, 1031910643]",[]
1144894517,0,0,[],[]
1516127219,0,0,[],[]
1403769230,0,0,[],[]
1438885622,0,0,[],[]
1021521516,0,44,[],"[1485570447, 1481902487, 1482835367, 1481561545, 1483256623, 1482021788, 1487751207, 1481907096, 1482490449, 1410175808, 1481859911, 1481800902, 1485104019, 1475600676, 1481941068, 1476692185, 1481858189, 1512361467, 1396973286, 1482113715, 1484985572, 1481771957, 1481974140, 1482174131, 1493039510, 1482078884, 1479111898, 1481867047, 1483393181, 1481214642, 1445347908, 1482783561, 1148852946, 1029807821, 1403075244, 1482492269, 1446866733, 1444003592, 1446334700, 1484849210, 1482391463, 1481320853, 1448401770, 1445950736]"
1141290174,0,0,[],[]
1392504300,0,0,[],[]
1392525406,0,0,[],[]
1481793543,0,0,[],[]
1522122113,0,0,[],[]
1421910660,0,0,[],[]
1435477631,0,0,[],[]
1503175535,0,0,[],[]
1438712665,0,0,[],[]
1486829801,0,0,[],[]
1034800574,0,0,[],[]
1490514747,0,1,[],[1448788364]
1149376644,0,0,[],[]
1485645679,0,0,[],[]
5221673,1,0,[1150102760],[]
1147327077,0,0,[],[]
1448464487,0,0,[],[]
1503854521,0,0,[],[]
1399492495,3,0,"[1021606369, 3177530, 1388381775]",[]
1498771586,0,0,[],[]
1148671666,0,0,[],[]
1408720290,1,0,[1015733610],[]
1411045944,1,0,[1015733610],[]
1421336664,0,0,[],[]
1142123026,1,1,[1016685552],[1016685552]
1472472008,0,0,[],[]
1524980101,0,0,[],[]
9073439,1,0,[1015733610],[]
1455226051,0,0,[],[]
1390169331,0,0,[],[]
1139413315,0,0,[],[]
1435590984,0,0,[],[]
1524564795,0,0,[],[]
1424055768,1,0,[1145628627],[]
1515547800,0,0,[],[]
1520722356,2,0,"[1015733610, 4462001]",[]
1477724899,0,0,[],[]
1142122165,0,0,[],[]
1014948546,0,0,[],[]
1029602109,0,0,[],[]
1151192672,0,0,[],[]
1521177033,0,0,[],[]
1034792370,0,0,[],[]
1420715373,0,0,[],[]
1145830366,0,0,[],[]
1513379985,0,0,[],[]
1139253340,0,0,[],[]
1444501311,0,0,[],[]
1519761607,0,0,[],[]
1406887803,0,0,[],[]
1431762944,0,0,[],[]
1396948089,0,0,[],[]
1489902712,0,0,[],[]
1475338541,0,0,[],[]
1404719509,0,0,[],[]
1515589275,0,0,[],[]
1025106852,0,0,[],[]
1383722716,0,0,[],[]
1388083475,0,0,[],[]
1435095838,0,0,[],[]
1424943469,0,0,[],[]
1510277195,1,0,[1384306318],[]
1420829367,0,0,[],[]
1524497811,0,0,[],[]
1443294435,0,0,[],[]
1500436123,0,0,[],[]
1141763027,0,0,[],[]
1138673023,0,0,[],[]
1516087331,1,0,[1015733610],[]
1512207548,0,0,[],[]
1470910965,0,0,[],[]
1485642285,0,0,[],[]
1427477242,0,0,[],[]
1524130591,0,0,[],[]
1495416521,0,0,[],[]
1472906899,0,0,[],[]
1484821823,0,0,[],[]
1390173399,0,0,[],[]
2501512,0,0,[],[]
4594326,0,0,[],[]
1396950932,0,0,[],[]
1410174072,1,0,[1150282424],[]
1149973954,2,0,"[1495838, 1145690659]",[]
1390111453,0,0,[],[]
1448247182,0,0,[],[]
1035472962,0,0,[],[]
1454073308,0,0,[],[]
1508534173,0,0,[],[]
1439698611,2,0,"[1015733610, 1146404758]",[]
1509866824,0,0,[],[]
1021198808,0,0,[],[]
1524149429,0,0,[],[]
1385443218,0,0,[],[]
1420807416,0,0,[],[]
1434007958,0,0,[],[]
1432899750,0,0,[],[]
1398487163,0,0,[],[]
1516961144,0,0,[],[]
1141897788,0,0,[],[]
1524103353,0,0,[],[]
1516087136,0,0,[],[]
1452311436,0,0,[],[]
1523252033,0,0,[],[]
1448875632,0,0,[],[]
1517199582,1,0,[1396587897],[]
1524039097,0,0,[],[]
1469984395,0,0,[],[]
1441452025,1,0,[1397895218],[]
1143091429,0,0,[],[]
1415010703,0,0,[],[]
1524033529,0,0,[],[]
1141637061,9,1,"[1027389854, 1141703198, 1141457135, 1566063, 1141751172, 1150287557, 1141733031, 1141903787, 1141705121]",[1141903787]
1523750817,0,0,[],[]
1520156711,0,0,[],[]
1412602089,2,1,"[1407702559, 1411405542]",[1407702559]
1396060920,0,0,[],[]
11864296,0,0,[],[]
1520695892,0,0,[],[]
1516250744,0,0,[],[]
1429622569,0,0,[],[]
1490238611,0,0,[],[]
1518142903,0,0,[],[]
1395833958,1,0,[1149762055],[]
1522219630,0,0,[],[]
1522777695,0,0,[],[]
1390467849,0,0,[],[]
1523463089,0,0,[],[]
1523736005,0,0,[],[]
1387036965,0,0,[],[]
1141705121,0,1,[],[1141637061]
1141703198,0,1,[],[1141637061]
1415391729,0,0,[],[]
1435980268,0,0,[],[]
1523421781,0,0,[],[]
1512957756,0,0,[],[]
1516394228,0,0,[],[]
1435661544,0,0,[],[]
1512963978,0,0,[],[]
1430228518,0,0,[],[]
1495242168,0,0,[],[]
1446350134,1,0,[1402424987],[]
1523058279,0,0,[],[]
1448738972,0,0,[],[]
1444164445,2,0,"[1015733610, 1384382042]",[]
1523418057,0,0,[],[]
1142861247,0,0,[],[]
6872352,0,0,[],[]
1421508902,2,0,"[1420626089, 1019551320]",[]
1465026068,0,0,[],[]
1390541615,1,0,[1015111999],[]
1463048582,0,0,[],[]
1520769533,0,0,[],[]
1441835470,0,0,[],[]
1142700081,0,1,[],[1146079330]
1141651955,0,0,[],[]
1424387689,0,0,[],[]
1145621445,0,0,[],[]
1512843782,0,0,[],[]
1523467270,0,0,[],[]
1389667931,0,0,[],[]
1397998828,0,0,[],[]
1024742422,0,34,[],"[1416775090, 1416665137, 1423329115, 1151713770, 1416809954, 1423615305, 1420001584, 1405290774, 1418217233, 1417067247, 1405288793, 1404408809, 1418966479, 1421522471, 1420896016, 1413062815, 1420729801, 1416655448, 1402832820, 1390364531, 1430112915, 1412369153, 1413515887, 1402933615, 1416289499, 1417050818, 1417116544, 1031988981, 1404106567, 1404057287, 1412567107, 1412329764, 1412520204, 1416684958]"
1403213476,0,0,[],[]
1420715168,0,0,[],[]
1521419534,1,0,[1015733610],[]
1031500997,1,0,[1493801],[]
1023594133,0,0,[],[]
1441748478,0,0,[],[]
1523428877,0,0,[],[]
1144464392,0,0,[],[]
1448146027,0,0,[],[]
1401443442,0,0,[],[]
5891486,0,0,[],[]
1516438484,0,0,[],[]
1487587622,0,0,[],[]
1449209901,1,0,[1015733610],[]
1496400349,0,0,[],[]
1523087228,0,0,[],[]
1486753075,0,0,[],[]
1399629311,4,0,"[1016520823, 1397953495, 1397308116, 1398033921]",[]
1470554092,0,0,[],[]
1516024364,0,0,[],[]
1517703617,0,0,[],[]
1416395316,0,0,[],[]
1390030373,0,0,[],[]
1481987561,0,0,[],[]
1470275011,0,0,[],[]
1486756839,0,0,[],[]
1414248955,0,0,[],[]
1486843181,0,0,[],[]
1516414663,0,0,[],[]
1137069930,0,0,[],[]
1491807615,0,0,[],[]
1147993163,0,0,[],[]
1485011804,0,0,[],[]
1516359203,0,0,[],[]
1436822409,0,0,[],[]
1521175896,0,0,[],[]
1020015853,0,0,[],[]
1484757811,0,0,[],[]
1523064009,0,0,[],[]
1518816922,0,0,[],[]
1516313727,0,0,[],[]
1385861275,0,0,[],[]
1486705691,0,0,[],[]
1023126401,0,0,[],[]
1517690659,1,1,[1516482868],[1516482868]
1146834604,0,0,[],[]
1417949831,0,0,[],[]
1418823047,0,0,[],[]
1433356722,0,0,[],[]
1518791086,0,0,[],[]
1522284482,0,0,[],[]
1513566727,0,0,[],[]
1477506315,0,0,[],[]
1430240732,0,0,[],[]
1151143882,0,0,[],[]
1451630770,0,0,[],[]
1512157152,0,0,[],[]
1486567280,1,0,[1015733610],[]
1522861280,0,0,[],[]
1409000345,0,0,[],[]
1455536947,0,0,[],[]
1407123002,0,0,[],[]
1463852607,0,0,[],[]
1023080646,0,0,[],[]
1027247475,1,1,[1405374906],[1021904087]
1436888268,0,0,[],[]
1404693620,0,0,[],[]
1510907896,0,0,[],[]
1137595309,0,0,[],[]
1145521943,0,0,[],[]
1384688264,0,0,[],[]
1519386083,0,0,[],[]
1141802811,0,0,[],[]
1515960213,0,0,[],[]
1522339299,0,0,[],[]
1395818241,0,0,[],[]
1464585347,0,0,[],[]
1504600902,1,0,[1015733610],[]
1494381399,1,0,[508647],[]
1383895895,0,0,[],[]
1405294154,0,0,[],[]
1510189303,0,0,[],[]
1450035690,0,0,[],[]
1395713894,0,0,[],[]
1143912751,7,4,"[1493716, 1019222114, 1023620592, 1137333871, 1014597203, 1015111999, 1149731864]","[1019222114, 1015096922, 1137333871, 1149731864]"
1448745858,0,0,[],[]
1146627414,0,0,[],[]
1029507181,0,0,[],[]
1520910989,0,0,[],[]
1522222365,0,0,[],[]
1148292194,1,0,[1015733610],[]
1446891102,0,0,[],[]
1396257362,0,0,[],[]
1410032812,0,0,[],[]
1396343904,3,0,"[1017628023, 1015132041, 1398360447]",[]
1489060284,0,0,[],[]
1519830203,0,0,[],[]
1521957039,0,0,[],[]
1444971741,0,0,[],[]
1143548963,0,0,[],[]
2266352,0,0,[],[]
1392263949,0,0,[],[]
1384811870,0,0,[],[]
1135797750,0,0,[],[]
1478344054,0,0,[],[]
1466251692,0,0,[],[]
1428987508,0,0,[],[]
1454004240,0,0,[],[]
1399032357,0,0,[],[]
1480070904,0,0,[],[]
1440650393,1,0,[1411625705],[]
1521226484,0,0,[],[]
1521975906,0,0,[],[]
1471728128,0,0,[],[]
1436337597,0,0,[],[]
1443463453,0,0,[],[]
1516536449,0,0,[],[]
1437421076,0,0,[],[]
1500679161,0,0,[],[]
1504649627,0,0,[],[]
1494917784,0,0,[],[]
1468019912,0,0,[],[]
1517597955,0,0,[],[]
1442254167,0,0,[],[]
1385063704,0,0,[],[]
1018470638,0,0,[],[]
1446576391,1,0,[1015733610],[]
1492052057,0,0,[],[]
1495999446,0,0,[],[]
1521154087,0,0,[],[]
1519510564,0,0,[],[]
1521709087,0,0,[],[]
1034456862,0,0,[],[]
1026672601,0,0,[],[]
1434801680,0,0,[],[]
1146571295,0,0,[],[]
1462802239,0,0,[],[]
1521460727,0,0,[],[]
1521605132,2,0,"[1149147434, 1015733610]",[]
1513822832,0,0,[],[]
1439657383,0,0,[],[]
1476691162,0,0,[],[]
1146399572,0,0,[],[]
1035003380,0,0,[],[]
1516671412,0,0,[],[]
1516435811,0,0,[],[]
1475981977,0,0,[],[]
1424396945,0,0,[],[]
1388105698,1,0,[1028616530],[]
1521072086,4,0,"[1502441805, 1015733610, 1143182042, 1029917765]",[]
1015019829,0,0,[],[]
1025269056,0,0,[],[]
1464911673,0,0,[],[]
1423784906,0,0,[],[]
1487304943,0,0,[],[]
1032613352,0,0,[],[]
1516262613,0,0,[],[]
1513100023,0,0,[],[]
1484712096,0,0,[],[]
1516189417,0,0,[],[]
1486021963,0,0,[],[]
1511162865,0,0,[],[]
1025533195,0,0,[],[]
1512301867,1,0,[1148276807],[]
1413836249,0,0,[],[]
1516703277,0,0,[],[]
1520919436,0,0,[],[]
1485853134,0,0,[],[]
1491085924,0,0,[],[]
1491453213,0,0,[],[]
1515559414,0,0,[],[]
1515674902,0,0,[],[]
5518745,0,0,[],[]
1022001404,0,0,[],[]
1519711108,0,0,[],[]
1026687163,0,0,[],[]
1387995049,0,0,[],[]
1033553733,0,0,[],[]
1493792033,0,0,[],[]
1511803589,0,0,[],[]
1471985141,7,7,"[1496726501, 1483668554, 1512036970, 1446691442, 1510377581, 1446015596, 1510912339]","[1496726501, 1483668554, 1512036970, 1446691442, 1510377581, 1446015596, 1510912339]"
1492609419,0,1,[],[1018024292]
1521031102,0,0,[],[]
1520901509,0,0,[],[]
1515765379,0,0,[],[]
1409461930,0,0,[],[]
1463602908,0,0,[],[]
1144114504,0,0,[],[]
1136446499,0,0,[],[]
1486725700,0,0,[],[]
1515449484,0,0,[],[]
1520387308,0,0,[],[]
1482296624,0,0,[],[]
1461891094,0,0,[],[]
1466405251,0,0,[],[]
1513729523,0,0,[],[]
1472467056,0,0,[],[]
1481647181,0,0,[],[]
1485935864,0,0,[],[]
1384765767,0,0,[],[]
1136968418,0,0,[],[]
1425380735,0,0,[],[]
1151762105,0,0,[],[]
1472262772,7,0,"[1028600970, 648252, 3205094, 1565008, 2358107, 1028438930, 1015105743]",[]
1422671347,0,0,[],[]
1462533767,1,0,[1017628023],[]
1439372353,0,0,[],[]
1022752647,3,0,"[4462001, 1028681729, 1023813732]",[]
1028828822,0,0,[],[]
1442020059,0,0,[],[]
1470305114,1,0,[1015733610],[]
1390701543,0,0,[],[]
1517204281,0,0,[],[]
1017180200,0,0,[],[]
1486633079,0,0,[],[]
1453982701,0,0,[],[]
1446421846,1,0,[10508003],[]
1141835837,7,6,"[1141835598, 1141847212, 1141761022, 1141838107, 1141838021, 1141836115, 1141835761]","[1141835598, 1141838021, 1141847212, 1141838107, 1141836115, 1141835761]"
1486551903,0,0,[],[]
1443507916,0,0,[],[]
1516551022,0,0,[],[]
1446312026,0,0,[],[]
1520347793,0,0,[],[]
1436105744,0,0,[],[]
1476581643,1,0,[1015733610],[]
1483445089,1,0,[1150102760],[]
1413406767,0,0,[],[]
1517926490,0,0,[],[]
10774960,1,0,[1404725625],[]
1406559364,0,0,[],[]
1482313816,1,0,[1414579883],[]
1520051970,0,0,[],[]
1520262985,0,0,[],[]
1417302870,0,0,[],[]
1482867709,1,0,[318013],[]
1519871126,0,0,[],[]
1473614053,0,0,[],[]
1519788771,0,0,[],[]
12054158,0,0,[],[]
1467352835,0,0,[],[]
1148724389,4,0,"[1143088632, 1560052, 1144548437, 2017161]",[]
1498282890,0,0,[],[]
1518039305,0,0,[],[]
1406171553,0,0,[],[]
1388263782,0,0,[],[]
1399515148,0,0,[],[]
1460720753,0,0,[],[]
1403052794,0,0,[],[]
1141678667,1,1,[1141374054],[1142257057]
1018408943,0,0,[],[]
1494351721,0,0,[],[]
1421518593,0,0,[],[]
1512588463,0,0,[],[]
1491675912,0,0,[],[]
1438009204,0,0,[],[]
1484069895,0,0,[],[]
1146959550,0,0,[],[]
1425633893,0,0,[],[]
1446990241,0,0,[],[]
1445292461,0,0,[],[]
1460696410,0,0,[],[]
1035390753,0,0,[],[]
1431814627,0,0,[],[]
1501517877,0,0,[],[]
1401749106,0,0,[],[]
1425600323,0,0,[],[]
1493063999,0,0,[],[]
1519607738,0,0,[],[]
1438837641,0,0,[],[]
1467654149,0,0,[],[]
1138459870,0,9,[],"[1143758940, 1401627928, 1426791486, 1034177905, 1425858265, 1403734620, 1423745492, 1383652562, 1425570658]"
1424059736,0,0,[],[]
1482383633,0,0,[],[]
1141686553,0,0,[],[]
1445207031,0,0,[],[]
1517878175,0,0,[],[]
1514769147,0,0,[],[]
1408039024,0,0,[],[]
1454467790,0,0,[],[]
1475254920,3,0,"[1015733610, 1449585802, 1422627160]",[]
12545021,0,0,[],[]
1503316268,0,0,[],[]
1517601520,0,0,[],[]
1430055884,0,0,[],[]
9518031,0,0,[],[]
1398447405,0,0,[],[]
1484426024,0,0,[],[]
1147850280,0,0,[],[]
1500758839,0,0,[],[]
1478513010,0,0,[],[]
1018918135,0,0,[],[]
1387303354,0,0,[],[]
1445714021,0,0,[],[]
1486645649,0,0,[],[]
1449168026,0,0,[],[]
1442185523,0,0,[],[]
1517114346,0,0,[],[]
1482687921,0,0,[],[]
1481298969,0,0,[],[]
1147631276,0,0,[],[]
1417954057,0,0,[],[]
1518765825,0,0,[],[]
1146133461,0,0,[],[]
1412850562,1,0,[1398087014],[]
1514790969,0,0,[],[]
1518553613,0,0,[],[]
1429117233,0,0,[],[]
1514949862,0,0,[],[]
1517738218,0,0,[],[]
1517236395,0,0,[],[]
1482752283,0,0,[],[]
1484658088,0,0,[],[]
1396893159,0,0,[],[]
1443438155,0,0,[],[]
1515592118,0,0,[],[]
1387926175,0,0,[],[]
1516380122,0,0,[],[]
1481979088,2,0,"[1015733610, 1033726794]",[]
1517854369,0,0,[],[]
1401341094,0,0,[],[]
1422559783,0,0,[],[]
1516684682,0,0,[],[]
1435410785,0,0,[],[]
1453963031,0,0,[],[]
1401238787,0,0,[],[]
1428755272,0,0,[],[]
1486785155,0,0,[],[]
1486602472,0,0,[],[]
1441856534,0,0,[],[]
1517486509,0,0,[],[]
1389966137,0,1,[],[1399592692]
1151481913,1,0,[1015733610],[]
1496408167,1,0,[1015733610],[]
1510000793,0,0,[],[]
1516856192,0,0,[],[]
1025916759,0,0,[],[]
1145309791,0,0,[],[]
1486023103,0,0,[],[]
1405336699,0,0,[],[]
1029290939,0,0,[],[]
1517438303,0,0,[],[]
1024254287,0,0,[],[]
1469038482,0,0,[],[]
1444034010,0,0,[],[]
1443417379,0,0,[],[]
1516270443,0,0,[],[]
1482666919,1,0,[1020243382],[]
1142087241,0,0,[],[]
1458373829,0,0,[],[]
1144752862,2,0,"[1015733610, 1019623469]",[]
1517622614,0,0,[],[]
1484969267,0,0,[],[]
1517359791,0,0,[],[]
1516300581,0,0,[],[]
1435625209,1,0,[1015733610],[]
1517358516,0,0,[],[]
1517344200,0,0,[],[]
1517352540,0,0,[],[]
1516824685,0,0,[],[]
1482594702,1,0,[1020243382],[]
1398526904,0,0,[],[]
1516277628,0,0,[],[]
1516254373,0,0,[],[]
1482704004,0,0,[],[]
1516862096,0,0,[],[]
1030607943,0,0,[],[]
1474336295,0,0,[],[]
1516460584,0,0,[],[]
1486636774,0,0,[],[]
1482853330,0,0,[],[]
1384928692,0,0,[],[]
1516575446,0,0,[],[]
1482425567,0,0,[],[]
1385576555,1,0,[1139213087],[]
1506348643,0,0,[],[]
1516256705,1,0,[1397997504],[]
1019616085,0,0,[],[]
1484108320,0,0,[],[]
1485490780,0,0,[],[]
1450850766,0,0,[],[]
1484612579,1,1,[1484017759],[1484017759]
1403273283,0,0,[],[]
1482943241,0,0,[],[]
1411866101,0,2,[],"[1151454408, 1422728991]"
1493734949,0,0,[],[]
1018516155,1,0,[1015733610],[]
1484051130,0,0,[],[]
1514784572,0,0,[],[]
1489952587,1,0,[1015733610],[]
1483550920,0,0,[],[]
1482320197,0,0,[],[]
1482683224,0,0,[],[]
1485989922,0,0,[],[]
1482942191,0,0,[],[]
1502066372,0,0,[],[]
1490273792,0,0,[],[]
1474265613,1,0,[1019919700],[]
1408372556,0,0,[],[]
1446825107,0,0,[],[]
1484049982,0,0,[],[]
1482430501,0,0,[],[]
1493726920,0,0,[],[]
1482305740,0,0,[],[]
1419730449,1,0,[1140884872],[]
1514668053,0,0,[],[]
1485558238,0,0,[],[]
1486648895,0,0,[],[]
1482376357,0,0,[],[]
1482607683,0,0,[],[]
1482251535,0,0,[],[]
1500896410,0,0,[],[]
1466171266,0,0,[],[]
1511940722,0,0,[],[]
1471808427,0,0,[],[]
1386358303,0,0,[],[]
1482934736,0,0,[],[]
1482367546,0,0,[],[]
1475151333,0,0,[],[]
1511071651,0,0,[],[]
1482479480,1,0,[1144548437],[]
1482354696,0,0,[],[]
1482739998,0,0,[],[]
1466166013,0,0,[],[]
1388200228,0,0,[],[]
1482431600,0,0,[],[]
1484754114,1,0,[1020243382],[]
1482604705,0,0,[],[]
1482607808,0,0,[],[]
1487863393,0,0,[],[]
1148812968,0,0,[],[]
1482252692,0,0,[],[]
1145638888,0,0,[],[]
1483994098,0,0,[],[]
1486051622,0,0,[],[]
1482956777,0,0,[],[]
1482365591,0,0,[],[]
1416707253,0,0,[],[]
1452277833,0,0,[],[]
1482302779,0,0,[],[]
1512104038,0,0,[],[]
1482363045,0,0,[],[]
1482612079,0,0,[],[]
1425369498,0,0,[],[]
1147897471,0,0,[],[]
1387724208,0,0,[],[]
1489963977,1,0,[1015733610],[]
1482452435,0,0,[],[]
1482532989,0,0,[],[]
1148702138,0,0,[],[]
1484068246,0,0,[],[]
1482463875,1,0,[1020243382],[]
10736251,0,0,[],[]
1486036438,0,0,[],[]
1503483722,0,0,[],[]
1144020287,0,0,[],[]
1483980119,0,0,[],[]
1485909258,1,0,[1015733610],[]
1446247842,0,0,[],[]
1456162314,0,0,[],[]
1496131111,0,0,[],[]
1404243005,0,0,[],[]
1487119615,0,0,[],[]
1482529296,0,0,[],[]
1384221533,0,0,[],[]
1440590538,0,0,[],[]
1483991811,0,0,[],[]
1482383989,0,0,[],[]
1485571953,1,0,[1015733610],[]
1142082178,0,0,[],[]
1148656810,0,0,[],[]
1403011050,0,0,[],[]
1511119466,0,0,[],[]
1147552874,0,0,[],[]
1480443101,0,0,[],[]
1472779686,0,0,[],[]
1497211508,1,0,[1029917765],[]
1404437039,1,0,[1015733610],[]
1387137335,0,0,[],[]
1455467588,0,0,[],[]
1482452730,0,0,[],[]
1446513903,0,0,[],[]
1493526067,0,0,[],[]
1510393695,0,0,[],[]
1029009080,0,0,[],[]
1140074652,0,0,[],[]
1407515562,0,0,[],[]
1427412773,0,0,[],[]
1508986924,0,0,[],[]
1486651357,0,0,[],[]
1498951351,0,0,[],[]
1433629336,0,0,[],[]
1486849371,0,0,[],[]
1483718050,0,0,[],[]
1467696546,0,0,[],[]
1407310345,7,0,"[3204276, 1020514919, 10913294, 1029997070, 5048503, 1018651898, 1018900517]",[]
1410234341,3,0,"[1015733610, 1137827468, 1150666884]",[]
1449750901,0,0,[],[]
1491606793,0,0,[],[]
1507995506,0,0,[],[]
1146805365,0,0,[],[]
1493143111,0,0,[],[]
1506871447,0,0,[],[]
1017357923,0,0,[],[]
1456394319,1,0,[1015733610],[]
1401908432,1,0,[1024590905],[]
1017238711,8,0,"[508647, 1029308952, 1029277661, 4462001, 10875664, 1752268, 318013, 1036043580]",[]
1028574886,48,9,"[1028702163, 1441512302, 1589072, 1135921341, 1136103164, 1033647447, 1141325073, 2017161, 1141877208, 9144914, 1396992542, 1441516272, 1141311644, 1145610901, 1025637438, 1434091867, 2126467, 1018769117, 12113436, 1441516173, 1493693, 1388412973, 1029838098, 1441516251, 1028851681, 4462001, 1386836062, 1145730098, 318013, 1147047649, 1035680217, 1029292251, 1135866422, 1032820102, 12424305, 1032243851, 1033157210, 5272574, 1017628023, 1517091, 1135973312, 3917774, 1021587954, 1135595896, 1018224328, 1018959877, 9126548, 1718149]","[12113436, 1141877208, 1135595896, 1589072, 1033647447, 12424305, 1032243851, 1033157210, 1025637438]"
1410570639,1,0,[1015111999],[]
1498976466,0,0,[],[]
1455323578,0,0,[],[]
1504061967,0,0,[],[]
1480772168,1,0,[1036090014],[]
1485708179,0,0,[],[]
1405931867,0,0,[],[]
1019419063,0,0,[],[]
1136869764,0,0,[],[]
1145786263,0,0,[],[]
1473952553,4,0,"[1015733610, 1396594687, 1410831652, 1020262985]",[]
1481133449,0,0,[],[]
1410807550,0,0,[],[]
1410886150,0,0,[],[]
1388328218,0,0,[],[]
1419202493,0,0,[],[]
1474686849,2,0,"[1015733610, 318013]",[]
1416935199,1,0,[1015733610],[]
1425363949,0,0,[],[]
1469038045,0,0,[],[]
1150619194,0,0,[],[]
1485527803,0,0,[],[]
1500070427,0,0,[],[]
1489275490,0,0,[],[]
1486551619,0,0,[],[]
1484730408,0,0,[],[]
1495484966,0,0,[],[]
1145760042,0,0,[],[]
1498688122,0,0,[],[]
1486694121,0,0,[],[]
1477972499,0,0,[],[]
3544232,0,0,[],[]
1402186100,0,0,[],[]
1460417633,0,0,[],[]
1408814758,0,0,[],[]
1386635326,0,0,[],[]
1430343825,0,0,[],[]
1497045905,0,0,[],[]
1441020331,0,0,[],[]
1145903295,0,0,[],[]
1408115773,0,0,[],[]
1493533352,1,0,[1015733610],[]
1147182846,0,0,[],[]
1490092948,0,0,[],[]
1481512602,0,0,[],[]
1143183743,0,0,[],[]
1496866655,0,0,[],[]
1499103571,0,0,[],[]
1485488780,0,0,[],[]
1494191272,0,0,[],[]
1495073909,0,0,[],[]
1485679754,0,0,[],[]
1481299049,0,0,[],[]
1467686008,0,0,[],[]
1498713720,0,0,[],[]
1495288847,0,0,[],[]
1436073132,0,0,[],[]
1490244568,0,0,[],[]
1486455553,0,0,[],[]
1402885063,0,0,[],[]
1474499359,1,0,[1015733610],[]
1476075099,0,0,[],[]
1485666432,0,0,[],[]
1484824687,0,0,[],[]
1500391933,0,0,[],[]
1450770981,0,0,[],[]
1484826917,0,0,[],[]
1485642374,0,0,[],[]
1464316137,1,0,[1015733610],[]
1496172744,0,0,[],[]
1449056023,0,0,[],[]
1446665265,0,0,[],[]
1500295553,0,0,[],[]
1492571508,0,0,[],[]
1481822707,0,0,[],[]
1484086664,0,0,[],[]
1486773620,0,0,[],[]
1486614616,0,0,[],[]
1021976497,0,0,[],[]
1500114484,0,0,[],[]
1410312296,2,0,"[1149775545, 1016222232]",[]
1482480805,0,0,[],[]
1148937172,0,0,[],[]
1421445617,0,0,[],[]
1499429616,1,0,[1015733610],[]
1034120058,0,0,[],[]
1491759208,1,0,[1015733610],[]
1486507466,0,0,[],[]
1034372420,0,0,[],[]
1420427925,0,0,[],[]
1435709727,0,0,[],[]
1472902450,0,0,[],[]
1148214916,0,0,[],[]
1447167051,0,0,[],[]
1498954286,0,0,[],[]
1499140424,0,0,[],[]
1145144051,0,0,[],[]
1447343464,0,0,[],[]
1499485801,0,0,[],[]
1484077640,0,0,[],[]
1493503329,0,0,[],[]
1494950077,0,0,[],[]
1475990571,0,0,[],[]
1470632587,0,0,[],[]
7910306,0,0,[],[]
1486575605,0,0,[],[]
1141605858,0,0,[],[]
